,dt,item_topic,source_topic,age_segment,record_id,visits
25368,2019-09-24 18:59:00,Знаменитости,Интерьеры,18-25,1,2
25369,2019-09-24 18:59:00,Знаменитости,Интерьеры,45+,1,1
25370,2019-09-24 18:59:00,Знаменитости,Искусство,18-25,1,22
25371,2019-09-24 18:59:00,Знаменитости,Искусство,26-30,1,9
25372,2019-09-24 18:59:00,Знаменитости,Искусство,31-35,1,16
25373,2019-09-24 18:59:00,Знаменитости,Искусство,36-40,1,9
25374,2019-09-24 18:59:00,Знаменитости,Искусство,41-45,1,6
25375,2019-09-24 18:59:00,Знаменитости,Искусство,45+,1,3
25376,2019-09-24 18:59:00,Знаменитости,История,18-25,1,42
25377,2019-09-24 18:59:00,Знаменитости,История,26-30,1,32
25378,2019-09-24 18:59:00,Знаменитости,История,31-35,1,21
25379,2019-09-24 18:59:00,Знаменитости,История,36-40,1,12
25380,2019-09-24 18:59:00,Знаменитости,История,41-45,1,10
25381,2019-09-24 18:59:00,Знаменитости,История,45+,1,8
25382,2019-09-24 18:59:00,Знаменитости,Кино,18-25,1,9
25383,2019-09-24 18:59:00,Знаменитости,Кино,26-30,1,12
25384,2019-09-24 18:59:00,Знаменитости,Кино,31-35,1,11
25385,2019-09-24 18:59:00,Знаменитости,Кино,36-40,1,12
25386,2019-09-24 18:59:00,Знаменитости,Кино,41-45,1,9
25387,2019-09-24 18:59:00,Знаменитости,Кино,45+,1,7
25388,2019-09-24 18:59:00,Знаменитости,Музыка,18-25,1,14
25389,2019-09-24 18:59:00,Знаменитости,Музыка,26-30,1,1
25390,2019-09-24 18:59:00,Знаменитости,Музыка,31-35,1,1
25391,2019-09-24 18:59:00,Знаменитости,Музыка,36-40,1,2
25392,2019-09-24 18:59:00,Знаменитости,Одежда,18-25,1,24
25393,2019-09-24 18:59:00,Знаменитости,Одежда,26-30,1,22
25394,2019-09-24 18:59:00,Знаменитости,Одежда,31-35,1,15
25395,2019-09-24 18:59:00,Знаменитости,Одежда,36-40,1,10
25396,2019-09-24 18:59:00,Знаменитости,Одежда,41-45,1,5
25397,2019-09-24 18:59:00,Знаменитости,Одежда,45+,1,2
25398,2019-09-24 18:59:00,Знаменитости,Полезные советы,18-25,1,9
25399,2019-09-24 18:59:00,Знаменитости,Полезные советы,26-30,1,6
25400,2019-09-24 18:59:00,Знаменитости,Полезные советы,31-35,1,7
25401,2019-09-24 18:59:00,Знаменитости,Полезные советы,36-40,1,5
25402,2019-09-24 18:59:00,Знаменитости,Полезные советы,41-45,1,2
25403,2019-09-24 18:59:00,Знаменитости,Полезные советы,45+,1,3
25404,2019-09-24 18:59:00,Знаменитости,Политика,18-25,1,3
25405,2019-09-24 18:59:00,Знаменитости,Политика,31-35,1,1
25406,2019-09-24 18:59:00,Знаменитости,Политика,36-40,1,1
25407,2019-09-24 18:59:00,Знаменитости,Политика,45+,1,1
25408,2019-09-24 18:59:00,Знаменитости,Психология,18-25,1,6
25409,2019-09-24 18:59:00,Знаменитости,Психология,26-30,1,3
25410,2019-09-24 18:59:00,Знаменитости,Психология,31-35,1,2
25411,2019-09-24 18:59:00,Знаменитости,Психология,36-40,1,1
25412,2019-09-24 18:59:00,Знаменитости,Путешествия,18-25,1,14
25413,2019-09-24 18:59:00,Знаменитости,Путешествия,26-30,1,14
25414,2019-09-24 18:59:00,Знаменитости,Путешествия,31-35,1,11
25415,2019-09-24 18:59:00,Знаменитости,Путешествия,36-40,1,7
25416,2019-09-24 18:59:00,Знаменитости,Путешествия,41-45,1,4
25417,2019-09-24 18:59:00,Знаменитости,Путешествия,45+,1,1
25418,2019-09-24 18:59:00,Знаменитости,Ремонт,18-25,1,1
25419,2019-09-24 18:59:00,Знаменитости,Россия,18-25,1,219
25420,2019-09-24 18:59:00,Знаменитости,Россия,26-30,1,55
25421,2019-09-24 18:59:00,Знаменитости,Россия,31-35,1,60
25422,2019-09-24 18:59:00,Знаменитости,Россия,36-40,1,47
25423,2019-09-24 18:59:00,Знаменитости,Россия,41-45,1,18
25424,2019-09-24 18:59:00,Знаменитости,Россия,45+,1,11
25425,2019-09-24 18:59:00,Знаменитости,Сад и дача,18-25,1,4
25426,2019-09-24 18:59:00,Знаменитости,Сад и дача,26-30,1,1
25427,2019-09-24 18:59:00,Знаменитости,Сад и дача,31-35,1,3
25428,2019-09-24 18:59:00,Знаменитости,Сад и дача,41-45,1,1
25429,2019-09-24 18:59:00,Знаменитости,Сделай сам,18-25,1,1
25430,2019-09-24 18:59:00,Знаменитости,Сделай сам,36-40,1,1
25431,2019-09-24 18:59:00,Знаменитости,Сделай сам,41-45,1,1
25432,2019-09-24 18:59:00,Знаменитости,Семейные отношения,18-25,1,53
25433,2019-09-24 18:59:00,Знаменитости,Семейные отношения,26-30,1,29
25434,2019-09-24 18:59:00,Знаменитости,Семейные отношения,31-35,1,19
25435,2019-09-24 18:59:00,Знаменитости,Семейные отношения,36-40,1,8
25436,2019-09-24 18:59:00,Знаменитости,Семейные отношения,41-45,1,6
25437,2019-09-24 18:59:00,Знаменитости,Семья,18-25,1,14
25438,2019-09-24 18:59:00,Знаменитости,Семья,26-30,1,10
25439,2019-09-24 18:59:00,Знаменитости,Семья,31-35,1,7
25440,2019-09-24 18:59:00,Знаменитости,Семья,36-40,1,3
25441,2019-09-24 18:59:00,Знаменитости,Семья,41-45,1,7
25442,2019-09-24 18:59:00,Знаменитости,Семья,45+,1,3
25443,2019-09-24 18:59:00,Знаменитости,Спорт,18-25,1,24
25444,2019-09-24 18:59:00,Знаменитости,Спорт,26-30,1,10
25445,2019-09-24 18:59:00,Знаменитости,Спорт,31-35,1,16
25446,2019-09-24 18:59:00,Знаменитости,Спорт,36-40,1,20
25447,2019-09-24 18:59:00,Знаменитости,Спорт,41-45,1,4
25448,2019-09-24 18:59:00,Знаменитости,Спорт,45+,1,2
25449,2019-09-24 18:59:00,Знаменитости,Строительство,18-25,1,3
25450,2019-09-24 18:59:00,Знаменитости,Строительство,26-30,1,1
25451,2019-09-24 18:59:00,Знаменитости,Строительство,31-35,1,2
25452,2019-09-24 18:59:00,Знаменитости,Строительство,36-40,1,4
25453,2019-09-24 18:59:00,Знаменитости,Строительство,45+,1,1
25454,2019-09-24 18:59:00,Знаменитости,Технологии,18-25,1,14
25455,2019-09-24 18:59:00,Знаменитости,Технологии,26-30,1,8
25456,2019-09-24 18:59:00,Знаменитости,Технологии,31-35,1,1
25457,2019-09-24 18:59:00,Знаменитости,Технологии,41-45,1,1
25458,2019-09-24 18:59:00,Знаменитости,Технологии,45+,1,1
25459,2019-09-24 18:59:00,Знаменитости,Финансы,18-25,1,3
25460,2019-09-24 18:59:00,Знаменитости,Финансы,26-30,1,1
25461,2019-09-24 18:59:00,Знаменитости,Финансы,31-35,1,1
25462,2019-09-24 18:59:00,Знаменитости,Финансы,45+,1,1
25463,2019-09-24 18:59:00,Интересные факты,Авто,18-25,1,62
25464,2019-09-24 18:59:00,Интересные факты,Авто,26-30,1,45
25465,2019-09-24 18:59:00,Интересные факты,Авто,31-35,1,52
25466,2019-09-24 18:59:00,Интересные факты,Авто,36-40,1,30
25467,2019-09-24 18:59:00,Интересные факты,Авто,41-45,1,13
25468,2019-09-24 18:59:00,Интересные факты,Авто,45+,1,6
25469,2019-09-24 18:59:00,Интересные факты,Деньги,18-25,1,10
25470,2019-09-24 18:59:00,Интересные факты,Деньги,26-30,1,5
25471,2019-09-24 18:59:00,Интересные факты,Деньги,31-35,1,7
25472,2019-09-24 18:59:00,Интересные факты,Деньги,36-40,1,4
25473,2019-09-24 18:59:00,Интересные факты,Деньги,41-45,1,2
25474,2019-09-24 18:59:00,Интересные факты,Деньги,45+,1,1
25475,2019-09-24 18:59:00,Интересные факты,Дети,18-25,1,22
25476,2019-09-24 18:59:00,Интересные факты,Дети,26-30,1,8
25477,2019-09-24 18:59:00,Интересные факты,Дети,31-35,1,15
25478,2019-09-24 18:59:00,Интересные факты,Дети,36-40,1,5
25479,2019-09-24 18:59:00,Интересные факты,Дети,41-45,1,4
25480,2019-09-24 18:59:00,Интересные факты,Дети,45+,1,1
25481,2019-09-24 18:59:00,Интересные факты,Еда,18-25,1,39
25482,2019-09-24 18:59:00,Интересные факты,Еда,26-30,1,11
25483,2019-09-24 18:59:00,Интересные факты,Еда,31-35,1,16
25484,2019-09-24 18:59:00,Интересные факты,Еда,36-40,1,10
25485,2019-09-24 18:59:00,Интересные факты,Еда,41-45,1,4
25486,2019-09-24 18:59:00,Интересные факты,Еда,45+,1,2
25487,2019-09-24 18:59:00,Интересные факты,Здоровье,18-25,1,183
25488,2019-09-24 18:59:00,Интересные факты,Здоровье,26-30,1,74
25489,2019-09-24 18:59:00,Интересные факты,Здоровье,31-35,1,47
25490,2019-09-24 18:59:00,Интересные факты,Здоровье,36-40,1,33
25491,2019-09-24 18:59:00,Интересные факты,Здоровье,41-45,1,9
25492,2019-09-24 18:59:00,Интересные факты,Здоровье,45+,1,13
25493,2019-09-24 18:59:00,Интересные факты,Знаменитости,18-25,1,42
25494,2019-09-24 18:59:00,Интересные факты,Знаменитости,26-30,1,22
25495,2019-09-24 18:59:00,Интересные факты,Знаменитости,31-35,1,29
25496,2019-09-24 18:59:00,Интересные факты,Знаменитости,36-40,1,22
25497,2019-09-24 18:59:00,Интересные факты,Знаменитости,41-45,1,5
25498,2019-09-24 18:59:00,Интересные факты,Знаменитости,45+,1,3
25499,2019-09-24 18:59:00,Интересные факты,Интерьеры,18-25,1,8
25500,2019-09-24 18:59:00,Интересные факты,Интерьеры,26-30,1,1
25501,2019-09-24 18:59:00,Интересные факты,Интерьеры,31-35,1,2
25502,2019-09-24 18:59:00,Интересные факты,Интерьеры,36-40,1,1
25503,2019-09-24 18:59:00,Интересные факты,Искусство,18-25,1,54
25504,2019-09-24 18:59:00,Интересные факты,Искусство,26-30,1,29
25505,2019-09-24 18:59:00,Интересные факты,Искусство,31-35,1,22
25506,2019-09-24 18:59:00,Интересные факты,Искусство,36-40,1,10
25507,2019-09-24 18:59:00,Интересные факты,Искусство,41-45,1,4
25508,2019-09-24 18:59:00,Интересные факты,Искусство,45+,1,6
25509,2019-09-24 18:59:00,Интересные факты,История,18-25,1,95
25510,2019-09-24 18:59:00,Интересные факты,История,26-30,1,42
25511,2019-09-24 18:59:00,Интересные факты,История,31-35,1,51
25512,2019-09-24 18:59:00,Интересные факты,История,36-40,1,28
25513,2019-09-24 18:59:00,Интересные факты,История,41-45,1,10
25514,2019-09-24 18:59:00,Интересные факты,История,45+,1,3
25515,2019-09-24 18:59:00,Интересные факты,Кино,18-25,1,51
25516,2019-09-24 18:59:00,Интересные факты,Кино,26-30,1,44
25517,2019-09-24 18:59:00,Интересные факты,Кино,31-35,1,33
25518,2019-09-24 18:59:00,Интересные факты,Кино,36-40,1,35
25519,2019-09-24 18:59:00,Интересные факты,Кино,41-45,1,9
25520,2019-09-24 18:59:00,Интересные факты,Кино,45+,1,6
25521,2019-09-24 18:59:00,Интересные факты,Музыка,18-25,1,21
25522,2019-09-24 18:59:00,Интересные факты,Музыка,26-30,1,15
25523,2019-09-24 18:59:00,Интересные факты,Музыка,31-35,1,8
25524,2019-09-24 18:59:00,Интересные факты,Музыка,36-40,1,9
25525,2019-09-24 18:59:00,Интересные факты,Музыка,41-45,1,1
25526,2019-09-24 18:59:00,Интересные факты,Одежда,18-25,1,67
25527,2019-09-24 18:59:00,Интересные факты,Одежда,26-30,1,22
25528,2019-09-24 18:59:00,Интересные факты,Одежда,31-35,1,34
25529,2019-09-24 18:59:00,Интересные факты,Одежда,36-40,1,14
25530,2019-09-24 18:59:00,Интересные факты,Одежда,41-45,1,8
25531,2019-09-24 18:59:00,Интересные факты,Одежда,45+,1,9
25532,2019-09-24 18:59:00,Интересные факты,Полезные советы,18-25,1,168
25533,2019-09-24 18:59:00,Интересные факты,Полезные советы,26-30,1,71
25534,2019-09-24 18:59:00,Интересные факты,Полезные советы,31-35,1,43
25535,2019-09-24 18:59:00,Интересные факты,Полезные советы,36-40,1,33
25536,2019-09-24 18:59:00,Интересные факты,Полезные советы,41-45,1,16
25537,2019-09-24 18:59:00,Интересные факты,Полезные советы,45+,1,4
25538,2019-09-24 18:59:00,Интересные факты,Политика,18-25,1,29
25539,2019-09-24 18:59:00,Интересные факты,Политика,26-30,1,11
25540,2019-09-24 18:59:00,Интересные факты,Политика,31-35,1,5
25541,2019-09-24 18:59:00,Интересные факты,Политика,36-40,1,6
25542,2019-09-24 18:59:00,Интересные факты,Политика,41-45,1,3
25543,2019-09-24 18:59:00,Интересные факты,Политика,45+,1,3
25544,2019-09-24 18:59:00,Интересные факты,Психология,18-25,1,18
25545,2019-09-24 18:59:00,Интересные факты,Психология,26-30,1,11
25546,2019-09-24 18:59:00,Интересные факты,Психология,31-35,1,14
25547,2019-09-24 18:59:00,Интересные факты,Психология,36-40,1,21
25548,2019-09-24 18:59:00,Интересные факты,Психология,41-45,1,11
25549,2019-09-24 18:59:00,Интересные факты,Психология,45+,1,7
25550,2019-09-24 18:59:00,Интересные факты,Путешествия,18-25,1,100
25551,2019-09-24 18:59:00,Интересные факты,Путешествия,26-30,1,54
25552,2019-09-24 18:59:00,Интересные факты,Путешествия,31-35,1,51
25553,2019-09-24 18:59:00,Интересные факты,Путешествия,36-40,1,36
25554,2019-09-24 18:59:00,Интересные факты,Путешествия,41-45,1,20
25555,2019-09-24 18:59:00,Интересные факты,Путешествия,45+,1,11
25556,2019-09-24 18:59:00,Интересные факты,Ремонт,18-25,1,14
25557,2019-09-24 18:59:00,Интересные факты,Ремонт,26-30,1,11
25558,2019-09-24 18:59:00,Интересные факты,Ремонт,31-35,1,6
25559,2019-09-24 18:59:00,Интересные факты,Ремонт,36-40,1,2
25560,2019-09-24 18:59:00,Интересные факты,Ремонт,45+,1,1
25561,2019-09-24 18:59:00,Интересные факты,Россия,18-25,1,180
25562,2019-09-24 18:59:00,Интересные факты,Россия,26-30,1,92
25563,2019-09-24 18:59:00,Интересные факты,Россия,31-35,1,73
25564,2019-09-24 18:59:00,Интересные факты,Россия,36-40,1,45
25565,2019-09-24 18:59:00,Интересные факты,Россия,41-45,1,15
25566,2019-09-24 18:59:00,Интересные факты,Россия,45+,1,18
25567,2019-09-24 18:59:00,Интересные факты,Сад и дача,18-25,1,71
25568,2019-09-24 18:59:00,Интересные факты,Сад и дача,26-30,1,20
25569,2019-09-24 18:59:00,Интересные факты,Сад и дача,31-35,1,21
25570,2019-09-24 18:59:00,Интересные факты,Сад и дача,36-40,1,17
25571,2019-09-24 18:59:00,Интересные факты,Сад и дача,41-45,1,4
25572,2019-09-24 18:59:00,Интересные факты,Сад и дача,45+,1,5
25573,2019-09-24 18:59:00,Интересные факты,Сделай сам,18-25,1,28
25574,2019-09-24 18:59:00,Интересные факты,Сделай сам,26-30,1,10
25575,2019-09-24 18:59:00,Интересные факты,Сделай сам,31-35,1,6
25576,2019-09-24 18:59:00,Интересные факты,Сделай сам,36-40,1,7
25577,2019-09-24 18:59:00,Интересные факты,Сделай сам,41-45,1,1
25578,2019-09-24 18:59:00,Интересные факты,Сделай сам,45+,1,5
25579,2019-09-24 18:59:00,Интересные факты,Семейные отношения,18-25,1,94
25580,2019-09-24 18:59:00,Интересные факты,Семейные отношения,26-30,1,27
25581,2019-09-24 18:59:00,Интересные факты,Семейные отношения,31-35,1,39
25582,2019-09-24 18:59:00,Интересные факты,Семейные отношения,36-40,1,40
25583,2019-09-24 18:59:00,Интересные факты,Семейные отношения,41-45,1,17
25584,2019-09-24 18:59:00,Интересные факты,Семейные отношения,45+,1,6
25585,2019-09-24 18:59:00,Интересные факты,Семья,18-25,1,52
25586,2019-09-24 18:59:00,Интересные факты,Семья,26-30,1,16
25587,2019-09-24 18:59:00,Интересные факты,Семья,31-35,1,22
25588,2019-09-24 18:59:00,Интересные факты,Семья,36-40,1,14
25589,2019-09-24 18:59:00,Интересные факты,Семья,41-45,1,7
25590,2019-09-24 18:59:00,Интересные факты,Семья,45+,1,3
25591,2019-09-24 18:59:00,Интересные факты,Спорт,18-25,1,15
25592,2019-09-24 18:59:00,Интересные факты,Спорт,26-30,1,6
25593,2019-09-24 18:59:00,Интересные факты,Спорт,31-35,1,4
25594,2019-09-24 18:59:00,Интересные факты,Спорт,36-40,1,7
25595,2019-09-24 18:59:00,Интересные факты,Спорт,41-45,1,2
25596,2019-09-24 18:59:00,Интересные факты,Спорт,45+,1,1
25597,2019-09-24 18:59:00,Интересные факты,Строительство,18-25,1,31
25598,2019-09-24 18:59:00,Интересные факты,Строительство,26-30,1,13
25599,2019-09-24 18:59:00,Интересные факты,Строительство,31-35,1,4
25600,2019-09-24 18:59:00,Интересные факты,Строительство,45+,1,3
25601,2019-09-24 18:59:00,Интересные факты,Технологии,18-25,1,17
25602,2019-09-24 18:59:00,Интересные факты,Технологии,26-30,1,4
25603,2019-09-24 18:59:00,Интересные факты,Технологии,31-35,1,7
25604,2019-09-24 18:59:00,Интересные факты,Технологии,36-40,1,3
25605,2019-09-24 18:59:00,Интересные факты,Технологии,41-45,1,3
25606,2019-09-24 18:59:00,Интересные факты,Технологии,45+,1,3
25607,2019-09-24 18:59:00,Интересные факты,Финансы,18-25,1,5
25608,2019-09-24 18:59:00,Интересные факты,Финансы,26-30,1,3
25609,2019-09-24 18:59:00,Интересные факты,Финансы,36-40,1,1
25610,2019-09-24 18:59:00,Искусство,Авто,18-25,1,13
25611,2019-09-24 18:59:00,Искусство,Авто,26-30,1,5
25612,2019-09-24 18:59:00,Искусство,Авто,31-35,1,3
25613,2019-09-24 18:59:00,Искусство,Авто,36-40,1,3
25614,2019-09-24 18:59:00,Искусство,Авто,41-45,1,1
25615,2019-09-24 18:59:00,Искусство,Авто,45+,1,2
25616,2019-09-24 18:59:00,Искусство,Деньги,18-25,1,6
25617,2019-09-24 18:59:00,Искусство,Деньги,26-30,1,2
25618,2019-09-24 18:59:00,Искусство,Деньги,31-35,1,4
25619,2019-09-24 18:59:00,Искусство,Деньги,36-40,1,1
25620,2019-09-24 18:59:00,Искусство,Деньги,41-45,1,1
25621,2019-09-24 18:59:00,Искусство,Дети,18-25,1,54
25622,2019-09-24 18:59:00,Искусство,Дети,26-30,1,19
25623,2019-09-24 18:59:00,Искусство,Дети,31-35,1,24
25624,2019-09-24 18:59:00,Искусство,Дети,36-40,1,12
25625,2019-09-24 18:59:00,Искусство,Дети,41-45,1,5
25626,2019-09-24 18:59:00,Искусство,Дети,45+,1,3
25627,2019-09-24 18:59:00,Искусство,Еда,18-25,1,1
25628,2019-09-24 18:59:00,Искусство,Здоровье,18-25,1,10
25629,2019-09-24 18:59:00,Искусство,Здоровье,26-30,1,3
25630,2019-09-24 18:59:00,Искусство,Здоровье,31-35,1,1
25631,2019-09-24 18:59:00,Искусство,Здоровье,36-40,1,4
25632,2019-09-24 18:59:00,Искусство,Знаменитости,18-25,1,61
25633,2019-09-24 18:59:00,Искусство,Знаменитости,26-30,1,33
25634,2019-09-24 18:59:00,Искусство,Знаменитости,31-35,1,39
25635,2019-09-24 18:59:00,Искусство,Знаменитости,36-40,1,27
25636,2019-09-24 18:59:00,Искусство,Знаменитости,41-45,1,16
25637,2019-09-24 18:59:00,Искусство,Знаменитости,45+,1,7
25638,2019-09-24 18:59:00,Искусство,Интерьеры,18-25,1,12
25639,2019-09-24 18:59:00,Искусство,Интерьеры,26-30,1,5
25640,2019-09-24 18:59:00,Искусство,Интерьеры,31-35,1,6
25641,2019-09-24 18:59:00,Искусство,Интерьеры,36-40,1,7
25642,2019-09-24 18:59:00,Искусство,Интерьеры,41-45,1,1
25643,2019-09-24 18:59:00,Искусство,Интерьеры,45+,1,3
25644,2019-09-24 18:59:00,Искусство,Искусство,18-25,1,36
25645,2019-09-24 18:59:00,Искусство,Искусство,26-30,1,21
25646,2019-09-24 18:59:00,Искусство,Искусство,31-35,1,14
25647,2019-09-24 18:59:00,Искусство,Искусство,36-40,1,18
25648,2019-09-24 18:59:00,Искусство,Искусство,41-45,1,4
25649,2019-09-24 18:59:00,Искусство,Искусство,45+,1,5
25650,2019-09-24 18:59:00,Искусство,История,18-25,1,45
25651,2019-09-24 18:59:00,Искусство,История,26-30,1,28
25652,2019-09-24 18:59:00,Искусство,История,31-35,1,14
25653,2019-09-24 18:59:00,Искусство,История,36-40,1,11
25654,2019-09-24 18:59:00,Искусство,История,41-45,1,10
25655,2019-09-24 18:59:00,Искусство,История,45+,1,7
25656,2019-09-24 18:59:00,Искусство,Кино,18-25,1,63
25657,2019-09-24 18:59:00,Искусство,Кино,26-30,1,53
25658,2019-09-24 18:59:00,Искусство,Кино,31-35,1,40
25659,2019-09-24 18:59:00,Искусство,Кино,36-40,1,38
25660,2019-09-24 18:59:00,Искусство,Кино,41-45,1,20
25661,2019-09-24 18:59:00,Искусство,Кино,45+,1,7
25662,2019-09-24 18:59:00,Искусство,Музыка,18-25,1,22
25663,2019-09-24 18:59:00,Искусство,Музыка,26-30,1,7
25664,2019-09-24 18:59:00,Искусство,Музыка,31-35,1,9
25665,2019-09-24 18:59:00,Искусство,Музыка,36-40,1,3
25666,2019-09-24 18:59:00,Искусство,Музыка,41-45,1,2
25667,2019-09-24 18:59:00,Искусство,Музыка,45+,1,1
25668,2019-09-24 18:59:00,Искусство,Одежда,18-25,1,6
25669,2019-09-24 18:59:00,Искусство,Одежда,26-30,1,10
25670,2019-09-24 18:59:00,Искусство,Одежда,31-35,1,8
25671,2019-09-24 18:59:00,Искусство,Одежда,36-40,1,2
25672,2019-09-24 18:59:00,Искусство,Одежда,41-45,1,4
25673,2019-09-24 18:59:00,Искусство,Полезные советы,18-25,1,25
25674,2019-09-24 18:59:00,Искусство,Полезные советы,26-30,1,10
25675,2019-09-24 18:59:00,Искусство,Полезные советы,31-35,1,13
25676,2019-09-24 18:59:00,Искусство,Полезные советы,36-40,1,17
25677,2019-09-24 18:59:00,Искусство,Полезные советы,41-45,1,2
25678,2019-09-24 18:59:00,Искусство,Полезные советы,45+,1,2
25679,2019-09-24 18:59:00,Искусство,Политика,18-25,1,10
25680,2019-09-24 18:59:00,Искусство,Политика,26-30,1,1
25681,2019-09-24 18:59:00,Искусство,Политика,31-35,1,5
25682,2019-09-24 18:59:00,Искусство,Политика,36-40,1,2
25683,2019-09-24 18:59:00,Искусство,Политика,45+,1,2
25684,2019-09-24 18:59:00,Искусство,Психология,18-25,1,10
25685,2019-09-24 18:59:00,Искусство,Психология,26-30,1,4
25686,2019-09-24 18:59:00,Искусство,Психология,31-35,1,2
25687,2019-09-24 18:59:00,Искусство,Психология,36-40,1,2
25688,2019-09-24 18:59:00,Искусство,Психология,41-45,1,3
25689,2019-09-24 18:59:00,Искусство,Психология,45+,1,2
25690,2019-09-24 18:59:00,Искусство,Путешествия,18-25,1,63
25691,2019-09-24 18:59:00,Искусство,Путешествия,26-30,1,19
25692,2019-09-24 18:59:00,Искусство,Путешествия,31-35,1,11
25693,2019-09-24 18:59:00,Искусство,Путешествия,36-40,1,11
25694,2019-09-24 18:59:00,Искусство,Путешествия,41-45,1,5
25695,2019-09-24 18:59:00,Искусство,Путешествия,45+,1,1
25696,2019-09-24 18:59:00,Искусство,Ремонт,18-25,1,16
25697,2019-09-24 18:59:00,Искусство,Ремонт,26-30,1,8
25698,2019-09-24 18:59:00,Искусство,Ремонт,31-35,1,5
25699,2019-09-24 18:59:00,Искусство,Ремонт,36-40,1,6
25700,2019-09-24 18:59:00,Искусство,Ремонт,41-45,1,1
25701,2019-09-24 18:59:00,Искусство,Ремонт,45+,1,1
25702,2019-09-24 18:59:00,Искусство,Россия,18-25,1,32
25703,2019-09-24 18:59:00,Искусство,Россия,26-30,1,23
25704,2019-09-24 18:59:00,Искусство,Россия,31-35,1,22
25705,2019-09-24 18:59:00,Искусство,Россия,36-40,1,23
25706,2019-09-24 18:59:00,Искусство,Россия,41-45,1,6
25707,2019-09-24 18:59:00,Искусство,Россия,45+,1,1
25708,2019-09-24 18:59:00,Искусство,Сад и дача,18-25,1,1
25709,2019-09-24 18:59:00,Искусство,Сад и дача,41-45,1,1
25710,2019-09-24 18:59:00,Искусство,Сделай сам,18-25,1,7
25711,2019-09-24 18:59:00,Искусство,Сделай сам,26-30,1,3
25712,2019-09-24 18:59:00,Искусство,Сделай сам,31-35,1,2
25713,2019-09-24 18:59:00,Искусство,Сделай сам,36-40,1,9
25714,2019-09-24 18:59:00,Искусство,Сделай сам,41-45,1,4
25715,2019-09-24 18:59:00,Искусство,Семейные отношения,18-25,1,43
25716,2019-09-24 18:59:00,Искусство,Семейные отношения,26-30,1,23
25717,2019-09-24 18:59:00,Искусство,Семейные отношения,31-35,1,23
25718,2019-09-24 18:59:00,Искусство,Семейные отношения,36-40,1,22
25719,2019-09-24 18:59:00,Искусство,Семейные отношения,41-45,1,7
25720,2019-09-24 18:59:00,Искусство,Семейные отношения,45+,1,9
25721,2019-09-24 18:59:00,Искусство,Семья,18-25,1,33
25722,2019-09-24 18:59:00,Искусство,Семья,26-30,1,12
25723,2019-09-24 18:59:00,Искусство,Семья,31-35,1,11
25724,2019-09-24 18:59:00,Искусство,Семья,36-40,1,11
25725,2019-09-24 18:59:00,Искусство,Семья,41-45,1,4
25726,2019-09-24 18:59:00,Искусство,Семья,45+,1,2
25727,2019-09-24 18:59:00,Искусство,Спорт,18-25,1,5
25728,2019-09-24 18:59:00,Искусство,Спорт,26-30,1,3
25729,2019-09-24 18:59:00,Искусство,Спорт,31-35,1,2
25730,2019-09-24 18:59:00,Искусство,Строительство,18-25,1,8
25731,2019-09-24 18:59:00,Искусство,Строительство,26-30,1,3
25732,2019-09-24 18:59:00,Искусство,Строительство,31-35,1,1
25733,2019-09-24 18:59:00,Искусство,Строительство,36-40,1,1
25734,2019-09-24 18:59:00,Искусство,Строительство,41-45,1,1
25735,2019-09-24 18:59:00,Искусство,Технологии,18-25,1,2
25736,2019-09-24 18:59:00,Искусство,Технологии,26-30,1,4
25737,2019-09-24 18:59:00,Искусство,Технологии,31-35,1,1
25738,2019-09-24 18:59:00,Искусство,Технологии,36-40,1,2
25739,2019-09-24 18:59:00,Искусство,Технологии,41-45,1,1
25740,2019-09-24 18:59:00,Искусство,Технологии,45+,1,1
25741,2019-09-24 18:59:00,Искусство,Финансы,18-25,1,2
25742,2019-09-24 18:59:00,История,Авто,18-25,1,27
25743,2019-09-24 18:59:00,История,Авто,26-30,1,23
25744,2019-09-24 18:59:00,История,Авто,31-35,1,16
25745,2019-09-24 18:59:00,История,Авто,36-40,1,9
25746,2019-09-24 18:59:00,История,Авто,41-45,1,11
25747,2019-09-24 18:59:00,История,Авто,45+,1,6
25748,2019-09-24 18:59:00,История,Деньги,18-25,1,13
25749,2019-09-24 18:59:00,История,Деньги,26-30,1,5
25750,2019-09-24 18:59:00,История,Деньги,31-35,1,2
25751,2019-09-24 18:59:00,История,Деньги,36-40,1,3
25752,2019-09-24 18:59:00,История,Деньги,41-45,1,3
25753,2019-09-24 18:59:00,История,Дети,18-25,1,79
25754,2019-09-24 18:59:00,История,Дети,26-30,1,41
25755,2019-09-24 18:59:00,История,Дети,31-35,1,39
25756,2019-09-24 18:59:00,История,Дети,36-40,1,21
25757,2019-09-24 18:59:00,История,Дети,41-45,1,7
25758,2019-09-24 18:59:00,История,Дети,45+,1,6
25759,2019-09-24 18:59:00,История,Еда,18-25,1,6
25760,2019-09-24 18:59:00,История,Еда,26-30,1,4
25761,2019-09-24 18:59:00,История,Здоровье,18-25,1,66
25762,2019-09-24 18:59:00,История,Здоровье,26-30,1,27
25763,2019-09-24 18:59:00,История,Здоровье,31-35,1,28
25764,2019-09-24 18:59:00,История,Здоровье,36-40,1,16
25765,2019-09-24 18:59:00,История,Здоровье,41-45,1,6
25766,2019-09-24 18:59:00,История,Здоровье,45+,1,5
